event_id,event_type,product_id,customer_id,event_time,quantity,price
2828,page_view,43,234,2024-10-11T18:03:28.057716,,
2829,page_view,7,22,2024-09-23T18:03:28.057716,,
2830,purchase,39,185,2024-09-27T18:03:28.057716,3.0,814.02
2831,add_to_cart,100,458,2024-09-18T18:03:28.057716,4.0,767.08
2832,page_view,81,756,2024-10-14T18:03:28.057716,,
2833,add_to_cart,81,488,2024-09-22T18:03:28.057716,4.0,579.56
2834,purchase,85,37,2024-09-28T18:03:28.057716,4.0,1941.6
2835,add_to_cart,14,936,2024-10-05T18:03:28.057716,3.0,475.40999999999997
2836,purchase,64,661,2024-09-19T18:03:28.057716,4.0,1961.96
2837,purchase,12,685,2024-10-06T18:03:28.057716,1.0,258.94
2838,purchase,45,903,2024-10-09T18:03:28.057716,1.0,96.01
2839,purchase,5,767,2024-10-13T18:03:28.057716,1.0,89.91
2840,purchase,87,857,2024-10-12T18:03:28.057716,5.0,1464.3000000000002
2841,add_to_cart,86,628,2024-09-19T18:03:28.057716,1.0,255.1
2842,purchase,40,896,2024-09-25T18:03:28.057716,5.0,1151.9
2843,add_to_cart,93,390,2024-09-21T18:03:28.057716,1.0,424.89
2844,page_view,76,402,2024-10-15T18:03:28.057716,,
2845,purchase,70,129,2024-09-23T18:03:28.057716,3.0,1264.8899999999999
2846,purchase,86,257,2024-10-12T18:03:28.057716,2.0,510.2
2847,add_to_cart,70,544,2024-09-30T18:03:28.057716,2.0,843.26
2848,purchase,55,383,2024-09-27T18:03:28.057716,4.0,1855.0
2849,add_to_cart,89,240,2024-09-25T18:03:28.057716,1.0,291.45
2850,purchase,62,473,2024-09-22T18:03:28.057716,3.0,1188.78
2851,purchase,90,731,2024-10-11T18:03:28.057716,2.0,303.36
2852,purchase,91,343,2024-09-28T18:03:28.057716,1.0,15.45
2853,add_to_cart,72,184,2024-09-25T18:03:28.057716,3.0,546.48
2854,add_to_cart,20,265,2024-09-17T18:03:28.057716,3.0,461.90999999999997
2855,add_to_cart,93,441,2024-10-04T18:03:28.057716,3.0,1274.67
2856,purchase,44,165,2024-10-02T18:03:28.057716,5.0,2181.0499999999997
2857,purchase,76,256,2024-09-28T18:03:28.057716,3.0,257.79
2858,page_view,56,520,2024-10-14T18:03:28.058722,,
2859,purchase,93,213,2024-09-28T18:03:28.058722,5.0,2124.45
2860,page_view,58,857,2024-10-06T18:03:28.058722,,
2861,page_view,15,606,2024-10-01T18:03:28.058722,,
2862,add_to_cart,75,730,2024-10-15T18:03:28.058722,2.0,956.82
2863,add_to_cart,82,166,2024-10-09T18:03:28.058722,4.0,1081.2
2864,page_view,12,602,2024-10-06T18:03:28.058722,,
2865,add_to_cart,91,543,2024-10-12T18:03:28.058722,1.0,15.45
2866,purchase,44,430,2024-09-22T18:03:28.058722,2.0,872.42
2867,add_to_cart,40,692,2024-09-23T18:03:28.058722,4.0,921.52
2868,page_view,76,457,2024-09-27T18:03:28.058722,,
2869,purchase,70,673,2024-10-08T18:03:28.058722,2.0,843.26
2870,purchase,66,50,2024-09-24T18:03:28.058722,4.0,1312.4
2871,purchase,43,450,2024-09-21T18:03:28.058722,2.0,110.28
2872,page_view,21,47,2024-09-17T18:03:28.058722,,
2873,purchase,87,612,2024-10-10T18:03:28.058722,5.0,1464.3000000000002
2874,add_to_cart,81,937,2024-10-13T18:03:28.058722,4.0,579.56
2875,page_view,7,875,2024-10-07T18:03:28.058722,,
2876,purchase,60,625,2024-10-11T18:03:28.058722,1.0,301.27
2877,add_to_cart,30,924,2024-09-23T18:03:28.058722,3.0,729.5999999999999
2878,add_to_cart,64,685,2024-09-16T18:03:28.058722,1.0,490.49
2879,add_to_cart,42,838,2024-10-12T18:03:28.058722,3.0,580.6500000000001
2880,purchase,80,767,2024-09-16T18:03:28.058722,5.0,344.90000000000003
2881,add_to_cart,40,686,2024-10-11T18:03:28.058722,5.0,1151.9
2882,page_view,84,242,2024-09-20T18:03:28.058722,,
2883,add_to_cart,42,161,2024-09-20T18:03:28.058722,4.0,774.2
2884,purchase,56,638,2024-09-18T18:03:28.058722,5.0,834.25
2885,add_to_cart,84,951,2024-09-21T18:03:28.058722,1.0,162.1
2886,add_to_cart,59,608,2024-10-06T18:03:28.058722,1.0,74.51
2887,add_to_cart,23,488,2024-10-06T18:03:28.059727,1.0,376.59
2888,purchase,73,412,2024-10-01T18:03:28.059727,5.0,276.84999999999997
2889,add_to_cart,74,977,2024-10-10T18:03:28.059727,2.0,558.74
2890,purchase,2,242,2024-09-28T18:03:28.059727,3.0,612.96
2891,add_to_cart,89,798,2024-10-13T18:03:28.059727,2.0,582.9
2892,page_view,65,963,2024-09-21T18:03:28.059727,,
2893,purchase,15,911,2024-10-05T18:03:28.059727,4.0,1573.4
2894,page_view,86,491,2024-09-23T18:03:28.059727,,
2895,page_view,78,108,2024-09-24T18:03:28.059727,,
2896,purchase,55,352,2024-09-16T18:03:28.059727,5.0,2318.75
2897,page_view,17,887,2024-10-11T18:03:28.059727,,
2898,page_view,33,566,2024-10-09T18:03:28.059727,,
2899,add_to_cart,2,445,2024-10-15T18:03:28.059727,4.0,817.28
2900,purchase,45,282,2024-10-08T18:03:28.059727,1.0,96.01
2901,purchase,72,478,2024-10-10T18:03:28.059727,4.0,728.64
2902,add_to_cart,94,861,2024-10-09T18:03:28.059727,1.0,163.32
2903,purchase,22,269,2024-09-21T18:03:28.059727,5.0,1411.3
2904,add_to_cart,36,62,2024-09-29T18:03:28.059727,1.0,463.44
2905,purchase,74,820,2024-10-10T18:03:28.059727,4.0,1117.48
2906,page_view,91,204,2024-10-05T18:03:28.059727,,
2907,page_view,32,259,2024-09-18T18:03:28.059727,,
2908,page_view,67,316,2024-09-19T18:03:28.059727,,
2909,purchase,32,761,2024-09-30T18:03:28.059727,3.0,1018.9499999999999
2910,page_view,7,446,2024-09-17T18:03:28.059727,,
2911,purchase,97,519,2024-09-17T18:03:28.059727,2.0,767.22
2912,purchase,42,531,2024-10-06T18:03:28.059727,5.0,967.75
2913,purchase,50,113,2024-09-21T18:03:28.059727,4.0,1191.84
2914,purchase,20,952,2024-09-27T18:03:28.059727,4.0,615.88
2915,purchase,64,801,2024-10-14T18:03:28.059727,5.0,2452.45
2916,page_view,80,973,2024-10-12T18:03:28.059727,,
2917,page_view,97,209,2024-10-04T18:03:28.059727,,
2918,add_to_cart,51,594,2024-10-13T18:03:28.059727,5.0,774.35
2919,page_view,3,640,2024-09-30T18:03:28.059727,,
2920,page_view,5,782,2024-10-07T18:03:28.059727,,
2921,add_to_cart,9,245,2024-09-27T18:03:28.059727,4.0,1356.0
2922,page_view,53,34,2024-09-16T18:03:28.059727,,
2923,purchase,88,307,2024-10-04T18:03:28.059727,3.0,1326.72
2924,purchase,82,166,2024-09-18T18:03:28.059727,5.0,1351.5
2925,add_to_cart,60,191,2024-10-09T18:03:28.059727,3.0,903.81
2926,page_view,85,788,2024-10-03T18:03:28.059727,,
2927,page_view,23,197,2024-09-27T18:03:28.059727,,
2928,purchase,32,280,2024-09-25T18:03:28.059727,4.0,1358.6
2929,purchase,83,830,2024-09-27T18:03:28.060714,1.0,471.73
2930,purchase,11,768,2024-10-06T18:03:28.060714,4.0,77.24
2931,page_view,69,624,2024-09-21T18:03:28.060714,,
2932,page_view,80,312,2024-09-18T18:03:28.060714,,
2933,page_view,9,650,2024-09-26T18:03:28.060714,,
2934,page_view,70,72,2024-09-19T18:03:28.060714,,
2935,page_view,78,239,2024-10-09T18:03:28.060714,,
2936,page_view,38,3,2024-09-19T18:03:28.060714,,
2937,add_to_cart,81,22,2024-09-18T18:03:28.060714,4.0,579.56
2938,page_view,28,116,2024-09-27T18:03:28.060714,,
2939,page_view,50,545,2024-10-13T18:03:28.060714,,
2940,purchase,18,747,2024-09-25T18:03:28.060714,1.0,117.19
2941,purchase,41,688,2024-10-03T18:03:28.060714,2.0,550.52
2942,add_to_cart,69,128,2024-10-13T18:03:28.060714,5.0,1468.85
2943,purchase,32,899,2024-10-08T18:03:28.060714,4.0,1358.6
2944,add_to_cart,78,269,2024-09-18T18:03:28.060714,1.0,193.8
2945,add_to_cart,21,651,2024-10-14T18:03:28.060714,4.0,929.64
2946,add_to_cart,36,285,2024-10-04T18:03:28.060714,3.0,1390.32
2947,purchase,67,10,2024-10-08T18:03:28.060714,1.0,299.04
2948,purchase,99,54,2024-09-17T18:03:28.060714,3.0,1174.74
2949,page_view,19,963,2024-09-16T18:03:28.060714,,
2950,purchase,99,844,2024-10-10T18:03:28.060714,2.0,783.16
2951,purchase,75,681,2024-09-22T18:03:28.060714,5.0,2392.05
2952,add_to_cart,23,979,2024-09-24T18:03:28.060714,1.0,376.59
2953,add_to_cart,2,15,2024-09-20T18:03:28.060714,2.0,408.64
2954,add_to_cart,30,828,2024-09-19T18:03:28.060714,5.0,1216.0
2955,page_view,57,954,2024-10-11T18:03:28.060714,,
2956,page_view,40,323,2024-10-09T18:03:28.060714,,
2957,purchase,5,919,2024-09-29T18:03:28.060714,5.0,449.54999999999995
2958,page_view,35,416,2024-10-04T18:03:28.060714,,
2959,page_view,97,751,2024-10-05T18:03:28.060714,,
2960,add_to_cart,12,5,2024-10-07T18:03:28.060714,2.0,517.88
2961,add_to_cart,64,895,2024-10-03T18:03:28.060714,2.0,980.98
2962,purchase,18,945,2024-09-18T18:03:28.060714,3.0,351.57
2963,purchase,87,579,2024-10-04T18:03:28.060714,1.0,292.86
2964,purchase,97,109,2024-10-14T18:03:28.060714,5.0,1918.0500000000002
2965,page_view,68,975,2024-09-16T18:03:28.060714,,
2966,add_to_cart,64,720,2024-10-13T18:03:28.060714,3.0,1471.47
2967,purchase,30,7,2024-10-01T18:03:28.060714,2.0,486.4
2968,page_view,57,842,2024-09-30T18:03:28.060714,,
2969,page_view,63,782,2024-10-14T18:03:28.060714,,
2970,add_to_cart,19,412,2024-09-28T18:03:28.060714,2.0,185.0
2971,purchase,27,74,2024-10-08T18:03:28.060714,1.0,363.27
2972,add_to_cart,18,612,2024-09-23T18:03:28.060714,1.0,117.19
2973,add_to_cart,54,606,2024-10-09T18:03:28.060714,3.0,849.48
2974,purchase,49,662,2024-09-24T18:03:28.060714,3.0,1325.85
2975,purchase,47,901,2024-09-19T18:03:28.060714,3.0,747.33
2976,add_to_cart,58,570,2024-10-06T18:03:28.060714,2.0,361.26
2977,page_view,20,634,2024-09-24T18:03:28.060714,,
2978,purchase,16,530,2024-10-01T18:03:28.060714,5.0,2153.7
2979,add_to_cart,82,73,2024-09-21T18:03:28.060714,2.0,540.6
2980,page_view,88,543,2024-09-21T18:03:28.060714,,
2981,purchase,35,638,2024-09-18T18:03:28.060714,1.0,52.74
2982,add_to_cart,26,123,2024-09-24T18:03:28.061728,5.0,1323.15
2983,page_view,20,651,2024-09-30T18:03:28.061728,,
2984,add_to_cart,1,186,2024-09-19T18:03:28.061728,3.0,50.37
2985,page_view,89,230,2024-09-22T18:03:28.061728,,
2986,page_view,19,265,2024-10-13T18:03:28.061728,,
2987,purchase,80,105,2024-10-05T18:03:28.061728,5.0,344.90000000000003
2988,add_to_cart,74,5,2024-09-21T18:03:28.061728,1.0,279.37
2989,page_view,91,941,2024-09-19T18:03:28.061728,,
2990,add_to_cart,15,928,2024-10-11T18:03:28.061728,3.0,1180.0500000000002
2991,purchase,59,609,2024-09-16T18:03:28.061728,4.0,298.04
2992,add_to_cart,42,524,2024-10-12T18:03:28.061728,3.0,580.6500000000001
2993,purchase,22,35,2024-09-21T18:03:28.061728,1.0,282.26
2994,add_to_cart,17,357,2024-09-28T18:03:28.061728,1.0,154.94
2995,add_to_cart,70,262,2024-10-01T18:03:28.061728,5.0,2108.15
2996,add_to_cart,82,757,2024-10-12T18:03:28.061728,3.0,810.9000000000001
2997,page_view,26,428,2024-09-26T18:03:28.061728,,
2998,purchase,92,809,2024-09-25T18:03:28.061728,5.0,2016.05
2999,purchase,29,741,2024-10-09T18:03:28.061728,3.0,1118.28
3000,page_view,9,762,2024-10-15T18:03:28.061728,,
3001,purchase,90,33,2024-10-03T18:03:28.061728,2.0,303.36
3002,page_view,76,482,2024-10-08T18:03:28.061728,,
3003,purchase,7,112,2024-09-16T18:03:28.061728,2.0,481.22
3004,page_view,98,178,2024-09-25T18:03:28.061728,,
3005,purchase,67,572,2024-10-06T18:03:28.061728,4.0,1196.16
3006,page_view,75,954,2024-10-11T18:03:28.061728,,
3007,add_to_cart,94,863,2024-10-07T18:03:28.061728,4.0,653.28
3008,add_to_cart,44,587,2024-09-24T18:03:28.061728,1.0,436.21
3009,add_to_cart,87,240,2024-09-20T18:03:28.061728,4.0,1171.44
3010,page_view,46,788,2024-10-04T18:03:28.061728,,
3011,add_to_cart,64,530,2024-09-19T18:03:28.061728,4.0,1961.96
3012,purchase,63,906,2024-10-02T18:03:28.061728,4.0,433.72
3013,page_view,68,162,2024-10-10T18:03:28.061728,,
3014,purchase,64,226,2024-09-23T18:03:28.061728,1.0,490.49
3015,add_to_cart,79,142,2024-09-25T18:03:28.061728,1.0,113.39
3016,purchase,48,355,2024-09-29T18:03:28.061728,3.0,498.36
3017,add_to_cart,20,12,2024-09-18T18:03:28.061728,3.0,461.90999999999997
3018,purchase,62,639,2024-10-03T18:03:28.061728,4.0,1585.04
3019,purchase,35,890,2024-09-30T18:03:28.061728,4.0,210.96
3020,add_to_cart,27,902,2024-09-18T18:03:28.061728,4.0,1453.08
3021,add_to_cart,68,960,2024-09-16T18:03:28.061728,4.0,1651.92
3022,purchase,59,926,2024-10-12T18:03:28.061728,3.0,223.53000000000003
3023,purchase,96,276,2024-10-14T18:03:28.061728,2.0,624.86
3024,add_to_cart,10,165,2024-09-25T18:03:28.061728,4.0,1294.36
3025,add_to_cart,89,81,2024-10-06T18:03:28.061728,2.0,582.9
3026,add_to_cart,56,958,2024-10-09T18:03:28.061728,1.0,166.85
3027,purchase,88,824,2024-09-29T18:03:28.061728,4.0,1768.96
3028,purchase,31,231,2024-10-12T18:03:28.061728,5.0,1476.0
3029,add_to_cart,88,658,2024-09-25T18:03:28.062726,5.0,2211.2
3030,page_view,48,599,2024-09-18T18:03:28.062726,,
3031,page_view,53,513,2024-09-17T18:03:28.062726,,
3032,page_view,89,762,2024-10-13T18:03:28.062726,,
3033,purchase,51,733,2024-10-08T18:03:28.062726,2.0,309.74
3034,add_to_cart,78,288,2024-09-29T18:03:28.062726,2.0,387.6
3035,add_to_cart,88,444,2024-10-09T18:03:28.062726,4.0,1768.96
3036,purchase,29,827,2024-10-04T18:03:28.062726,2.0,745.52
3037,add_to_cart,62,463,2024-10-05T18:03:28.062726,4.0,1585.04
3038,page_view,38,606,2024-10-03T18:03:28.062726,,
3039,purchase,68,795,2024-09-28T18:03:28.062726,4.0,1651.92
3040,add_to_cart,81,86,2024-09-18T18:03:28.062726,2.0,289.78
3041,purchase,41,625,2024-09-18T18:03:28.062726,2.0,550.52
3042,page_view,80,524,2024-10-11T18:03:28.062726,,
3043,add_to_cart,33,46,2024-10-13T18:03:28.062726,4.0,1621.52
3044,page_view,36,337,2024-10-02T18:03:28.062726,,
3045,page_view,87,495,2024-10-03T18:03:28.062726,,
3046,page_view,51,464,2024-09-28T18:03:28.062726,,
3047,purchase,70,392,2024-10-12T18:03:28.062726,1.0,421.63
3048,page_view,53,352,2024-09-17T18:03:28.062726,,
3049,page_view,59,922,2024-10-12T18:03:28.062726,,
3050,add_to_cart,69,634,2024-09-30T18:03:28.062726,5.0,1468.85
3051,purchase,73,779,2024-09-26T18:03:28.062726,2.0,110.74
3052,add_to_cart,7,390,2024-09-24T18:03:28.062726,5.0,1203.0500000000002
3053,add_to_cart,7,741,2024-09-25T18:03:28.062726,5.0,1203.0500000000002
3054,add_to_cart,36,246,2024-10-09T18:03:28.062726,5.0,2317.2
3055,purchase,85,692,2024-10-10T18:03:28.062726,4.0,1941.6
3056,page_view,35,307,2024-10-06T18:03:28.062726,,
3057,page_view,57,958,2024-09-19T18:03:28.062726,,
3058,page_view,20,341,2024-09-24T18:03:28.062726,,
3059,page_view,57,98,2024-10-02T18:03:28.062726,,
3060,purchase,68,464,2024-09-26T18:03:28.062726,4.0,1651.92
3061,purchase,3,822,2024-10-10T18:03:28.062726,4.0,925.08
3062,purchase,81,176,2024-09-30T18:03:28.062726,5.0,724.4499999999999
3063,add_to_cart,18,556,2024-10-11T18:03:28.062726,5.0,585.95
3064,page_view,61,291,2024-10-07T18:03:28.062726,,
3065,purchase,39,796,2024-10-04T18:03:28.062726,5.0,1356.6999999999998
3066,page_view,52,601,2024-09-26T18:03:28.062726,,
3067,page_view,78,625,2024-09-28T18:03:28.062726,,
3068,add_to_cart,34,948,2024-10-10T18:03:28.062726,2.0,218.0
3069,purchase,66,321,2024-10-06T18:03:28.062726,1.0,328.1
3070,page_view,100,316,2024-09-19T18:03:28.063714,,
3071,page_view,93,272,2024-09-16T18:03:28.063714,,
3072,purchase,64,468,2024-09-26T18:03:28.063714,1.0,490.49
3073,purchase,64,108,2024-10-14T18:03:28.063714,3.0,1471.47
3074,add_to_cart,8,135,2024-10-03T18:03:28.063714,3.0,319.35
3075,add_to_cart,71,211,2024-10-08T18:03:28.063714,2.0,910.76
3076,add_to_cart,98,244,2024-09-17T18:03:28.063714,3.0,805.86
3077,page_view,92,772,2024-09-25T18:03:28.063714,,
3078,add_to_cart,68,688,2024-09-24T18:03:28.063714,1.0,412.98
3079,purchase,21,361,2024-10-03T18:03:28.063714,3.0,697.23
3080,purchase,71,517,2024-09-16T18:03:28.063714,2.0,910.76
3081,purchase,71,356,2024-10-02T18:03:28.063714,5.0,2276.9
3082,add_to_cart,84,927,2024-09-28T18:03:28.063714,5.0,810.5
3083,purchase,62,387,2024-09-24T18:03:28.063714,2.0,792.52
3084,purchase,85,695,2024-09-28T18:03:28.063714,3.0,1456.1999999999998
3085,add_to_cart,19,353,2024-10-02T18:03:28.063714,2.0,185.0
3086,page_view,78,924,2024-09-22T18:03:28.063714,,
3087,add_to_cart,94,438,2024-09-24T18:03:28.063714,2.0,326.64
3088,page_view,93,221,2024-09-24T18:03:28.063714,,
3089,purchase,52,175,2024-10-14T18:03:28.063714,5.0,769.9
3090,page_view,98,763,2024-09-22T18:03:28.063714,,
3091,page_view,9,441,2024-10-02T18:03:28.063714,,
3092,add_to_cart,90,651,2024-09-24T18:03:28.063714,4.0,606.72
3093,purchase,1,325,2024-09-21T18:03:28.063714,5.0,83.94999999999999
3094,purchase,50,481,2024-10-11T18:03:28.063714,2.0,595.92
3095,add_to_cart,26,819,2024-10-14T18:03:28.063714,4.0,1058.52
3096,add_to_cart,13,153,2024-09-17T18:03:28.063714,1.0,329.58
3097,purchase,35,274,2024-09-16T18:03:28.063714,5.0,263.7
3098,page_view,40,809,2024-09-17T18:03:28.063714,,
3099,page_view,95,235,2024-10-13T18:03:28.063714,,
3100,page_view,64,13,2024-10-12T18:03:28.063714,,
3101,add_to_cart,81,715,2024-10-01T18:03:28.063714,2.0,289.78
3102,page_view,82,436,2024-09-22T18:03:28.063714,,
3103,page_view,81,572,2024-10-09T18:03:28.063714,,
3104,purchase,59,250,2024-09-23T18:03:28.063714,3.0,223.53000000000003
3105,purchase,11,479,2024-10-12T18:03:28.063714,4.0,77.24
3106,page_view,55,582,2024-10-14T18:03:28.063714,,
3107,purchase,70,409,2024-10-11T18:03:28.063714,4.0,1686.52
3108,add_to_cart,73,333,2024-09-26T18:03:28.063714,3.0,166.10999999999999
3109,page_view,31,950,2024-09-17T18:03:28.063714,,
3110,purchase,97,669,2024-09-29T18:03:28.063714,3.0,1150.83
3111,add_to_cart,24,936,2024-09-25T18:03:28.063714,5.0,1237.2
3112,add_to_cart,33,665,2024-09-19T18:03:28.063714,1.0,405.38
3113,page_view,58,398,2024-10-07T18:03:28.063714,,
3114,purchase,30,597,2024-10-12T18:03:28.063714,2.0,486.4
3115,page_view,17,293,2024-10-06T18:03:28.063714,,
3116,purchase,82,533,2024-09-30T18:03:28.063714,5.0,1351.5
3117,page_view,46,717,2024-10-11T18:03:28.063714,,
3118,add_to_cart,38,419,2024-10-14T18:03:28.063714,1.0,35.83
3119,purchase,63,935,2024-10-07T18:03:28.063714,4.0,433.72
3120,page_view,86,902,2024-10-13T18:03:28.064718,,
3121,page_view,5,105,2024-09-18T18:03:28.064718,,
3122,add_to_cart,72,259,2024-09-18T18:03:28.064718,4.0,728.64
3123,purchase,100,39,2024-09-25T18:03:28.064718,5.0,958.85
3124,page_view,1,183,2024-09-25T18:03:28.064718,,
3125,add_to_cart,70,96,2024-10-14T18:03:28.064718,4.0,1686.52
3126,page_view,23,703,2024-09-20T18:03:28.064718,,
3127,purchase,32,919,2024-09-29T18:03:28.064718,2.0,679.3
3128,add_to_cart,63,344,2024-09-22T18:03:28.064718,3.0,325.29
3129,add_to_cart,78,271,2024-10-11T18:03:28.064718,4.0,775.2
3130,purchase,77,872,2024-10-05T18:03:28.064718,1.0,265.79
3131,purchase,16,508,2024-09-28T18:03:28.064718,3.0,1292.22
3132,page_view,53,592,2024-10-04T18:03:28.064718,,
3133,page_view,41,409,2024-10-03T18:03:28.064718,,
3134,add_to_cart,20,927,2024-10-02T18:03:28.064718,4.0,615.88
3135,page_view,39,733,2024-09-25T18:03:28.064718,,
3136,page_view,95,910,2024-09-18T18:03:28.064718,,
3137,page_view,36,969,2024-09-21T18:03:28.064718,,
3138,purchase,13,149,2024-09-17T18:03:28.064718,5.0,1647.8999999999999
3139,page_view,68,39,2024-10-07T18:03:28.064718,,
3140,add_to_cart,25,308,2024-10-03T18:03:28.064718,1.0,266.71
3141,page_view,80,512,2024-09-26T18:03:28.064718,,
3142,purchase,4,310,2024-09-29T18:03:28.064718,2.0,118.1
3143,page_view,1,644,2024-10-14T18:03:28.064718,,
3144,add_to_cart,60,787,2024-10-12T18:03:28.064718,1.0,301.27
3145,purchase,61,532,2024-10-10T18:03:28.064718,4.0,719.12
3146,add_to_cart,67,985,2024-09-28T18:03:28.064718,3.0,897.1200000000001
3147,purchase,22,64,2024-09-16T18:03:28.064718,5.0,1411.3
3148,add_to_cart,18,274,2024-09-25T18:03:28.064718,4.0,468.76
3149,purchase,54,390,2024-10-06T18:03:28.064718,3.0,849.48
3150,add_to_cart,81,515,2024-09-25T18:03:28.064718,4.0,579.56
3151,page_view,27,132,2024-10-11T18:03:28.064718,,
3152,page_view,66,145,2024-10-15T18:03:28.064718,,
3153,page_view,5,710,2024-10-13T18:03:28.064718,,
3154,purchase,92,548,2024-10-02T18:03:28.064718,3.0,1209.6299999999999
3155,add_to_cart,18,304,2024-09-22T18:03:28.064718,3.0,351.57
3156,add_to_cart,42,230,2024-10-08T18:03:28.064718,3.0,580.6500000000001
3157,add_to_cart,56,718,2024-10-06T18:03:28.064718,1.0,166.85
3158,add_to_cart,57,266,2024-10-13T18:03:28.064718,1.0,323.42
3159,purchase,38,434,2024-09-23T18:03:28.064718,1.0,35.83
3160,add_to_cart,87,240,2024-09-24T18:03:28.064718,3.0,878.58
3161,add_to_cart,97,359,2024-09-27T18:03:28.064718,3.0,1150.83
3162,purchase,83,364,2024-09-18T18:03:28.064718,1.0,471.73
3163,purchase,91,877,2024-10-14T18:03:28.064718,2.0,30.9
3164,add_to_cart,45,78,2024-10-09T18:03:28.064718,1.0,96.01
3165,page_view,28,753,2024-09-30T18:03:28.064718,,
3166,add_to_cart,52,913,2024-10-13T18:03:28.064718,2.0,307.96
3167,page_view,64,729,2024-10-02T18:03:28.064718,,
3168,page_view,65,182,2024-10-07T18:03:28.064718,,
3169,page_view,10,583,2024-09-24T18:03:28.064718,,
3170,purchase,28,195,2024-10-10T18:03:28.064718,2.0,840.96
3171,page_view,100,533,2024-10-03T18:03:28.064718,,
3172,add_to_cart,64,571,2024-10-01T18:03:28.064718,1.0,490.49
3173,purchase,87,322,2024-09-30T18:03:28.064718,4.0,1171.44
3174,add_to_cart,6,7,2024-09-28T18:03:28.064718,5.0,1363.3500000000001
3175,purchase,34,310,2024-10-14T18:03:28.064718,2.0,218.0
3176,page_view,21,148,2024-09-29T18:03:28.064718,,
3177,add_to_cart,24,120,2024-10-04T18:03:28.064718,3.0,742.3199999999999
3178,page_view,62,518,2024-10-06T18:03:28.064718,,
3179,add_to_cart,31,945,2024-09-29T18:03:28.064718,4.0,1180.8
3180,add_to_cart,84,361,2024-09-17T18:03:28.064718,5.0,810.5
3181,page_view,48,175,2024-10-12T18:03:28.064718,,
3182,purchase,26,194,2024-09-22T18:03:28.065717,3.0,793.89
3183,add_to_cart,34,291,2024-09-28T18:03:28.065717,4.0,436.0
3184,add_to_cart,26,922,2024-09-22T18:03:28.065717,1.0,264.63
3185,purchase,61,415,2024-10-04T18:03:28.065717,1.0,179.78
3186,page_view,46,17,2024-09-30T18:03:28.065717,,
3187,add_to_cart,98,421,2024-10-05T18:03:28.065717,5.0,1343.1
3188,purchase,34,730,2024-09-18T18:03:28.065717,2.0,218.0
3189,page_view,48,604,2024-09-26T18:03:28.065717,,
3190,purchase,35,243,2024-09-29T18:03:28.065717,1.0,52.74
3191,purchase,31,126,2024-10-01T18:03:28.065717,3.0,885.5999999999999
3192,purchase,69,637,2024-09-23T18:03:28.065717,3.0,881.31
3193,add_to_cart,63,810,2024-10-03T18:03:28.065717,5.0,542.1500000000001
3194,purchase,63,964,2024-09-23T18:03:28.065717,4.0,433.72
3195,page_view,1,985,2024-10-13T18:03:28.065717,,
3196,purchase,98,842,2024-10-03T18:03:28.065717,5.0,1343.1
3197,add_to_cart,76,245,2024-09-27T18:03:28.065717,4.0,343.72
3198,purchase,17,717,2024-09-22T18:03:28.065717,3.0,464.82
3199,add_to_cart,83,273,2024-10-05T18:03:28.065717,5.0,2358.65
3200,purchase,6,431,2024-10-14T18:03:28.065717,1.0,272.67
3201,purchase,33,539,2024-10-01T18:03:28.065717,4.0,1621.52
3202,page_view,47,590,2024-09-16T18:03:28.065717,,
3203,add_to_cart,26,823,2024-09-29T18:03:28.065717,5.0,1323.15
3204,page_view,25,365,2024-10-04T18:03:28.065717,,
3205,add_to_cart,95,86,2024-10-13T18:03:28.065717,5.0,2371.65
3206,page_view,52,630,2024-09-29T18:03:28.065717,,
3207,add_to_cart,21,236,2024-10-07T18:03:28.065717,2.0,464.82
3208,purchase,49,575,2024-09-22T18:03:28.065717,3.0,1325.85
3209,purchase,60,799,2024-09-25T18:03:28.065717,4.0,1205.08
3210,purchase,44,183,2024-09-19T18:03:28.065717,3.0,1308.6299999999999
3211,page_view,75,789,2024-09-22T18:03:28.065717,,
3212,page_view,3,436,2024-10-01T18:03:28.065717,,
3213,page_view,15,555,2024-09-24T18:03:28.065717,,
3214,purchase,64,408,2024-10-02T18:03:28.065717,1.0,490.49
3215,purchase,40,978,2024-09-18T18:03:28.065717,5.0,1151.9
3216,purchase,19,525,2024-10-03T18:03:28.065717,5.0,462.5
3217,add_to_cart,3,731,2024-10-12T18:03:28.065717,4.0,925.08
3218,purchase,53,799,2024-09-21T18:03:28.065717,2.0,916.1
3219,page_view,61,978,2024-10-14T18:03:28.065717,,
3220,purchase,67,29,2024-09-19T18:03:28.065717,2.0,598.08
3221,add_to_cart,14,861,2024-10-14T18:03:28.065717,2.0,316.94
3222,page_view,52,435,2024-10-05T18:03:28.065717,,
3223,page_view,75,604,2024-10-09T18:03:28.065717,,
3224,purchase,75,218,2024-10-04T18:03:28.065717,1.0,478.41
3225,page_view,34,713,2024-09-22T18:03:28.065717,,
3226,purchase,86,31,2024-10-05T18:03:28.065717,2.0,510.2
3227,add_to_cart,11,896,2024-09-25T18:03:28.065717,5.0,96.55
3228,add_to_cart,3,106,2024-10-12T18:03:28.065717,4.0,925.08
3229,add_to_cart,55,236,2024-10-11T18:03:28.065717,5.0,2318.75
3230,page_view,36,229,2024-09-27T18:03:28.065717,,
